ANIO FISCAL;ACTIVIDAD ECONÓMICA;TOTAL GASTOS (798);TOTAL COSTOS (797);TOTAL IMPUESTO CAUSADO (839)
2013;G462015;26216127.26;91530769.17;578864.33
2013;G462019;109781076.3;388518245.84;2877485.25
2013;G462021;2433332.32;17508911.99;63145.21
2013;G462022;2490488.79;13476314.65;111951.02
2013;G463011;67239613.4;1290501518.88;5905112.9
2013;G463012;78901939.76;903244876.03;3026808.77
2013;G463013;533702.32;5828603.28;175.14
2013;G463014;35387454.22;353052316.9;1220271.61
2013;G463021;14635719.89;64378719.07;369376.7
2013;G463022;11539939.38;76107557.63;586308.71
2013;G463023;167080.25;1381448.34;0
2013;G463031;17196021.89;133324037.66;752141.09
2013;G463032;30005731.13;375118743.16;2794420.98
2013;G463033;19468263.18;153824138.38;1052090.03
2013;G463091;329876.82;7569574.27;60748.14
2013;G463092;54435127.48;141737125.68;3116558.36
2013;G463093;10815117.92;23597044.31;826187.19
2013;G463094;183433474.7;411764478.32;11566590.5
2013;G463095;28669311.79;152842838.1;951082.96
2013;G463096;16972461.53;93608119.48;1485703.56
2013;G463097;5760955.28;11858831.86;446418.63
2013;G463099;9807519.92;44910411.8;565098.74
2013;G464111;76313100.8;302896288.3;3314444.34
2013;G464112;19139.61;15991.23;0
2013;G464113;2234334.88;4824234.68;70956.7
2013;G464121;128812171.56;246870652.63;4791317.83
2013;G464122;2624131.84;5195452.79;50096.33
2013;G464123;132089.54;349124.27;11250.55
2013;G464124;81726018.61;339160165.84;2732897.95
2013;G464131;35811829.99;93229796.15;1841071.83
2013;G464132;4539295.11;18366609.23;459963.87
2013;G464133;1451760.43;5530791.43;58255.55
2013;G464911;213760565.67;539783224.8;9052139.74
2013;G464912;21906854.03;29195248.99;706194.77
2013;G464913;17943243.1;36872218.1;652953.42
2013;G464914;13146909.85;46010749.5;1413523.8
2013;G464915;0;0;0
2013;G464921;104817945.84;204125196.7;7411198.17
2013;G464922;701280495.75;1883178662.81;20575639.04
2013;G464923;12320893.16;24888276.82;1158277.86
2013;G464924;135390751.75;408577976.68;7546147.3
2013;G464991;8562475.12;39830226.44;331891.39
2013;G464992;97081284.6;197759521.47;5640616.57
2013;G464993;73617315.04;179513659.9;2855390.09
2013;G464995;43677985.06;180621479.94;3299595.98
2013;G464996;70870974.77;254439370.53;6843344.3
2013;G464997;12364221.15;13758749.56;214330.63
2013;G464998;632377.41;1039399.59;13938.03
2013;G464999;6786174.08;29222802.76;311075.1
2013;G465101;192336424.22;957864781.66;12701859.24
2013;G465102;4954185.96;17301502.08;270209.18
2013;G465201;352108;1440039.44;7301.12
2013;G465202;166856751.88;568422103.92;7906911.05
2013;G465203;64972.35;292852.67;3048.84
2013;G465301;42458326.73;125444115.67;2037145.88
2013;G465911;574341.81;3995167.33;93397.1
2013;G465912;4065712.05;9017118.43;369896.89
2013;G465921;12078258.91;42709604.28;835235.05
2013;G465922;92401126.96;329139849.39;8379291.64
2013;G465923;39924932.4;93373574.01;2152720.35
2013;G465924;2104121.1;6472828.18;103580.97
2013;G465991;5409729.52;25738181.47;751437.26
2013;G465992;3865394.25;7532721.74;250542.09
2013;G465993;65756933.65;251515134.69;6436388.79
2013;G465994;113237257.22;237106183.63;7955109.64
2013;G465995;46579814.76;107560409.3;2067283.78
2013;G465996;11590130.67;37963729.9;601578.48
2013;G465997;56517.64;15617.32;1699.56
2013;G465998;20256381.27;37237545.66;550311.77
2013;G465999;12540424.16;27846223.06;757152.84
2013;G466101;24735351.16;336934374.09;1022021.99
2013;G466102;0;0;0
2013;G466103;387189300.83;10869825686.19;1377838717.14
2013;G466104;2821561.92;8273019.63;46175.22
2013;G466201;27989172.9;254619349.25;2253248.47
2013;G466202;2662576.98;16959934.52;263047.62
2013;G466203;16039828.83;18157823.87;179596.46
2013;G466204;28125115.32;182445974.15;4486802.58
2013;G466311;37136975.43;149393072.54;1226680.42
2013;G466312;15038930.49;42350877.76;762674.92
2013;G466313;183161097.49;994016469.9;9367475.01
2013;G466314;1177070.59;2758126.18;14303.66
2013;G466315;10874623.65;39467968.85;550620.51
2013;G466321;168944385.9;861383947.44;15057552.57
2013;G466322;452644.62;124205.76;10672.17
2013;G466323;3098421.34;16980987.24;158517.16
2013;G466324;47661940.47;199817711.92;3558984.72
2013;G466911;23856493.48;92672634.99;1369454.38
2013;G466912;135988903.03;507211684.41;7623278.74
2013;G466913;62323170.31;239231005.61;3334851.83
2013;G466921;13708748.43;84999406.72;805330.3
2013;G466922;15461690.96;99317001.02;794439.29
2013;G466923;614824.16;4373822.38;59785.22
2013;G466930;11651159.29;108642196.95;740317.49
2013;G466931;8852040.67;27690776.26;296160.56
2013;G466940;607503.42;1074781.34;36869.29
2013;G469000;1221711721.98;5244706973.88;93806235.94
2013;G471101;40377305.32;427392188.91;6224506.9
2013;G471102;418520726.59;1419909757.85;23545223.01
2013;G471900;122631544.96;306102179.8;10529610.38
2013;G472101;1204794.65;19954932.02;65959.97
2013;G472102;9093514.05;64720230;2177544.74
2013;G472103;68196.17;0;0
2013;G472104;65636022.86;322627650.69;4632476.8
2013;G472105;4487952.59;9461227.2;107507.13
2013;G472106;3893275.66;36278446.62;147572.49
2013;G472109;49547563.05;116864043.59;1529924.44
2013;G472201;2590474.38;8368714.57;47060.96
2013;G472202;5614589.86;44207578.42;259038.97
2013;G472203;0;0;0
2013;G472300;0;0;0
2013;G473001;122165914.24;1868376704.4;4860594.66
2013;G473002;23299267.84;106788723.86;1571843.67
2013;G474111;33616275.04;86122711.69;892297.67
2013;G474112;52584627.23;93459711.87;1438638.77
2013;G474113;28628106.61;117226135.21;1043999.54
2013;G474114;41895119.96;191497891.84;3872052.25
2013;G474115;82929920.7;268959054.15;12867122.31
2013;G474200;29249358.28;69434591.95;2993155.04
2013;G475101;7203503.86;19218424.56;251699.78
2013;G475102;766365.48;4287278.94;31981.9
2013;G475201;23396654.07;105886118.06;2007366.79
2013;G475202;694041.93;2679325.11;19573.7
2013;G475203;1605103.73;5770289.22;114726.52
2013;G475204;23950256.4;171598944.17;1379878.88
2013;G475205;1096205.66;3813525.98;25654.76
2013;G475209;2582795.3;12416702.73;205690.88
2013;G475301;971523.68;5261236.15;52077.83
2013;G475302;2875733.01;7200631.58;141353.38
2013;G475901;42295146.37;60492384.18;1216411.25
2013;G475902;667056.35;1148240.3;27396.78
2013;G475903;2305949.14;6400237.89;75326.65
2013;G475904;445018.13;2126899.74;26385.72
2013;G475905;176359812.56;615417346.82;14120267.04
2013;G475906;4136839.69;16544155.38;382684.34
2013;G475909;18722570.41;26364494.64;718830.33
2013;G476101;7562599.58;8614527.58;448751.39
2013;G476102;87126.55;123101.22;3660.81
2013;G476103;21585777;51639316.17;1582004.12
2013;G476200;100809.43;556455.39;6167.96
2013;G476300;6874991.57;12318312.5;158525.18
2013;G476400;1492185.34;3297076.05;41462.11
2013;G477111;83460877.48;119443973.63;2974342.56
2013;G477112;32073548.6;48694342.91;1166732.07
2013;G477121;27433270.97;43886753.04;2015092.16
2013;G477122;1712292.63;1301096.45;0
2013;G477201;22170899.98;77627387.86;726738.51
2013;G477202;9669974.07;20835229.19;334014.37
2013;G477203;2686247.94;5932065.41;400562.52
2013;G477204;667451.25;1706050.37;17879.85
2013;G477205;93230499.16;98155726.75;6580516.09
2013;G477311;1072426.99;830019.35;16541.51
2013;G477312;11301512.58;7399045.81;45948.53
2013;G477321;310773.88;681590.1;10886.05
2013;G477322;2251778.82;17502845.75;127366.09
2013;G477323;1663705.02;1622512.12;38570.9
2013;G477391;10622548.03;5568701.24;86266.44
2013;G477393;495865.44;4219580.26;26680.87
2013;G477394;3922330.06;4821390.68;160839.18
2013;G477395;1137545.19;6882779.99;55575.86
2013;G477396;122340.94;161142.35;1243.55
2013;G477399;1522402.13;2419551.72;28184.87
2013;G477402;0;0;0
2013;G477409;176962.12;134017.26;0
2013;G478100;15452195.82;31457954.64;906967.79
2013;G478200;9930443.76;20753433.33;809195.57
2013;G478900;0;0;0
2013;G479100;2075796.33;2285886.41;67972.27
2013;G479901;981717.07;2147987.01;51988.76
2013;G479902;31580756.97;106405772.18;1727533.28
2013;G479903;964581.66;0;8186.37
2013;H492101;61339532.58;39843933.3;251282.38
2013;H492102;101571335.13;81809025.43;550371.21
2013;H492201;12861619.05;15936471.93;165262.79
2013;H492202;31751640.62;11105041.44;183064.22
2013;H492204;1495092.05;2325264.32;52634.8
2013;H492205;23312158.66;31560880.18;301267.18
2013;H492206;32286.23;0;131.99
2013;H492301;545670122.86;600121123.87;11987325.6
2013;H492302;1442065.12;1500979.35;58229.88
2013;H492303;8934.22;0;1643.83
2013;H492304;1444004.16;63927.03;14034.37
2013;H492305;24579005.08;46555551.68;724379.43
2013;H492306;4945231.25;1202050.44;53715.61
2013;H493000;784049039.09;1773008.99;15352958.72
2013;H501101;6173222.44;3900340.93;68382.65
2013;H501102;321776.67;848734.98;44466.58
2013;H501201;380391173.22;120245856.89;3807943.54
2013;H501202;3737285.93;9811369.11;542877.63
2013;H501203;116491.4;373591.97;10200.77
2013;H502101;2331509.84;1093824.53;20348.88
2013;H502201;190635.12;33989.17;1889.36
2013;H511001;502878083.37;305754109.31;1673902.92
2013;H511002;30165869.17;64974033.07;326590.3
2013;H511003;18229.16;0;0
2013;H512001;108247760.08;36303247.33;1357257.13
2013;H512004;13693589.99;64221130.79;394290.22
2013;H512005;4231623.64;23206286.64;29455.1
2013;H521000;124491192.6;480560888.12;3992095.06
2013;H522101;43833027.18;48346139.43;1599143.74
2013;H522102;12995243.29;830607.32;224333.27
2013;H522103;4365479.28;21855310.61;333470.24
2013;H522200;23693378.31;10307918.34;2040066.5
2013;H522301;6623622.56;10591861.87;585985.31
2013;H522302;1235101.85;150125.28;3075.78
2013;H522400;219910544.55;90288817.13;12715494.99
2013;H522901;21646589.96;15169988.23;1123930.48
2013;H522902;70201438.42;103476045.98;2799224.21
2013;H522903;112937474.56;171815881.56;2784619.32
2013;H522904;18287.76;0;0
2013;H522905;1979798.77;195107.25;7284.82
2013;H531000;98954443.02;14620495.67;1581727.11
2013;H531001;16979.14;0;0
2013;H531002;930824.8;0;330.19
2013;H532000;32891304.52;24052134.76;807353.6
2013;I551001;138792955.45;136299513.09;7073418.88
2013;I551002;12575458.94;7971217.83;577948.91
2013;I551009;1595745.91;1892692.63;54822.86
2013;I552000;306940.54;70713.37;2036.77
2013;I559001;166570.88;27275.14;46.61
2013;I561001;272903123.19;302240417.25;5364932.23
2013;I561002;18409991.58;51795166.91;205561.07
2013;I561003;2502243.15;621327.37;53162.8
2013;I562100;28342733.88;118996613.79;2096214.16
2013;I562901;9407209.09;39121897.36;2089699.64
2013;I563001;5482132.6;13121705;107205.23
2013;I563002;14983658.6;44389624.54;1005169.14
2013;J581101;15293705.03;18098861.5;346383.62
2013;J581301;84916380.04;103281460.36;1122461.14
2013;J581302;32612127.15;39701922.24;601636.45
2013;J581901;19035.78;3968.17;0
2013;J581902;247184.7;0;183.08
2013;J582000;1027114.27;126940.44;6192.22
2013;J591100;14223256.96;12185558.48;610176.69
2013;J591201;256024.64;425780.82;33220.89
2013;J591300;5828701.68;1597378.05;85507.2
2013;J591400;11093869.76;16921817.95;479668.96
2013;J592001;460293.41;826193.79;1614.66
2013;J592003;808336.1;96026.95;14021.22
2013;J592005;324426.25;0;2887.46
2013;J601001;42039415.29;50724707.66;773435.59
2013;J601002;146382.23;0;580.65
2013;J602001;100456187.01;45011130.45;1642028.7
2013;J611001;25587821.32;62790585.44;2708169.21
2013;J611002;220649654.75;16045935.32;2595704.34
2013;J611003;365998.93;604778.44;17609.75
2013;J611004;1258746.79;1670450.52;25155.98
2013;J612001;1853297447.31;448140367.95;173263829.29
2013;J612003;16224487.21;131560.92;287944.15
2013;J613001;93484451.45;77850812.91;3545261.2
2013;J613002;715771.51;14945.75;10628.86
2013;J619001;538828.14;1570721.59;15183.29
2013;J619002;305976.23;134977.64;0
2013;J619003;1100731.63;1214124.29;16153.88
2013;J619004;273091.81;189929.25;4369.15
2013;J619005;3396905.96;800808.8;37955.66
2013;J619006;493055.33;1238424.86;61455.68
2013;J619009;30608971.42;68484649.43;2532053.01
2013;J620101;120689087.65;534616158.87;14050368.34
2013;J620102;461038.22;0;14460.45
2013;J620210;12114349.89;8259043.92;391752.51
2013;J620220;5156886.81;1906918.49;320198.59
2013;J620901;37006450.58;112622923.62;1654081.1
2013;J620902;246095.38;479743.68;2978.69
2013;J631101;627840.02;58321.15;9258.85
2013;J631102;18424006.72;8413642.65;802890.91
2013;J631103;315296.88;153337.54;17378.64
2013;J631104;4974113.52;8324752.85;383079.02
2013;J631200;1295149.23;389837.91;31311.27
2013;J639100;3884276.1;436972.78;84444.38
2013;J639900;451836.63;20551.13;4332.7
2013;K641901;2837485198.99;22428391.62;83683317.99
2013;K641902;759760628.31;24234394.85;21345879.48
2013;K641903;58828487.3;0;646252.37
2013;K642000;96717979.69;6904055.21;2639378.64
2013;K643000;107262250.83;34771904.95;1686770.34
2013;K649100;30238.72;0;1648.02
2013;K649201;1945866.32;0;54067.54
2013;K649202;5559183.74;0;316052.08
2013;K649901;2412782.55;0;11953.25
2013;K649902;194599903.4;47940534.53;10462281.8
2013;K651100;734900329.79;87208227.63;7728899.03
2013;K651201;757058676.64;6962967.84;9299007.47
2013;K651202;91745548.44;51878312.71;2134503.33
2013;K652000;508330.3;0;9432.86
2013;K653000;40666523.81;921456.34;504636.19
2013;K661100;67612355.4;8638059.17;1975752.95
2013;K661201;476144.24;2088049.58;3894.58
2013;K661202;3050449.41;413116.31;137303.67
2013;K661901;82384541.13;9339178.77;5941375.9
2013;K661902;352345.76;0;177.52
2013;K661903;16058564.3;3847.31;1013601.42
2013;K662100;43813748.59;1043549.73;545459.38
2013;K662200;287698984.87;3267693.66;7077885.41
2013;K662900;748203.07;755823.29;280660.99
2013;K663000;221149564.28;132821897.23;11616856.32
2013;L681001;320676457.26;484824718.36;24522497.4
2013;L681002;3.68;0;0
2013;L681003;15148966.05;57980200.33;1080735.23
2013;L681004;20212410.18;2520319.2;61286.53
2013;L682001;16421.4;11.9;67.26
2013;L682002;163585870.52;214695541.12;11678009.69
2013;L682003;1023138256.41;587785393.86;57924923.16
2013;L682004;5480528.88;2745271.55;210266.35
2013;M691001;25743074.14;4114763.83;1162386.02
2013;M691003;0;0;0
2013;M691009;95757432.82;10660872.16;4139862.7
2013;M692001;6143681.34;0;0
2013;M692002;1162265.29;268591.69;40766.01
2013;M692003;8616559.14;1345880.75;749001.48
2013;M692004;4007436.38;6020;3772.49
2013;M692009;82086464.51;14468991.65;1949977.05
2013;M701000;224407194.86;196246846.4;4459107.25
2013;M702001;18972949.71;13549289.78;698100.12
2013;M702002;1745304.5;270781.68;155739.41
2013;M702003;376399031.31;227894251.6;16213637.88
2013;M702004;286191238;189344044.16;10475035.21
2013;M711011;59543091.29;119030530.95;3549050.04
2013;M711012;609746.27;656288.98;20721.21
2013;M711021;21126867.76;28359959.8;490928.01
2013;M711022;308715537.1;1786422926.99;33621339
2013;M711023;394066.59;565186.65;8546.91
2013;M711024;64799560.46;233149357.32;5063411.21
2013;M711025;9547102.04;3716065.5;234830.24
2013;M711026;608770.84;84551.9;467.96
2013;M711027;1842797.78;7878497.76;112161.25
2013;M711029;3522643.65;5492792.24;411390.82
2013;M711031;5873058.19;31640990.36;3059571.74
2013;M711032;9765657.16;1252291.09;38258.21
2013;M711033;3131742.9;13413148.65;193059.68
2013;M711034;8184438.44;35633664.25;5851613.01
2013;M711090;719142.82;663866.58;26138.21
2013;M712011;8742554.23;1035985.78;181322.7
2013;M712012;4638459.69;4483509.82;221520.52
2013;M712013;761334.53;540490.74;21684.88
2013;M712014;1642834.09;135566.02;58497.02
2013;M712015;6314509.39;9485087.25;885161.69
2013;M712016;1748212.56;342781.82;37123.55
2013;M712091;2587222.99;260428.76;199952.89
2013;M712092;5003826.92;867444.69;535153.34
2013;M712093;304032.45;272747.74;33326.94
2013;M712099;501.36;16861.34;157
2013;M721014;32355.85;13149.34;131.04
2013;M721021;4185819.82;673155.03;15908.49
2013;M721022;3920763.68;1159329.94;32909.21
2013;M721023;2140958.95;1602602.99;28953.05
2013;M721024;246215.7;287933.63;5641.09
2013;M721025;7970574.95;2214186.67;54929.07
2013;M721026;1455010.71;194957.47;58225.18
2013;M721027;3960162.73;2177286.13;26091.84
2013;M721029;409037.88;0;0
2013;M722001;4905415.18;1682220.21;31464.06
2013;M722002;1413583.88;17333.15;1281.83
2013;M722003;1935542.97;5823595.46;28247.58
2013;M722004;54365.19;2552.39;0
2013;M722005;30400.5;0;0
2013;M722009;862701.42;0;145.24
2013;M731001;24255636.32;55034623.95;534584.98
2013;M731002;174118270.21;275187582.33;6146974.34
2013;M731003;9508245.84;12426672.83;983789.08
2013;M731004;69727999.55;57291323.45;1362598.54
2013;M731009;26909440.95;5584860.71;718861.4
2013;M732001;5756559.99;4775424.91;405573.87
2013;M732002;6515440.3;1670357.89;367654.56
2013;M741001;2433604.09;1002740.68;59199.18
2013;M741002;296096.28;1169791.71;24154.12
2013;M741003;46852.01;0;0
2013;M741004;4701821.01;5483460.81;126101.86
2013;M741009;22937.3;55025.5;0
2013;M742001;4002456.08;4477567.34;259553.04
2013;M742002;41118.1;318057.77;1155.65
2013;M742003;0;0;0
2013;M742004;78255.59;0;2886.23
2013;M742009;51410.91;42970.65;0
2013;M749010;16345503.84;16942427.81;1145984.47
2013;M749011;967877.94;1382331.31;11792.64
2013;M749012;3734457.6;614254.98;66606.04
2013;M749013;9992.87;13100;356.63
2013;M749016;31719753.67;21189514.17;1491838.68
2013;M749021;3867631.91;4229672.93;142924.54
2013;M749022;1167432.82;7579.56;17531.47
2013;M749023;9271339.79;5694473.15;466817.3
2013;M749024;1052967.33;634639.37;7382.87
2013;M749029;13714751.68;16371746.19;600407.83
2013;M749090;10524729.42;438664.48;132330.03
2013;M750001;20796.72;4000;0
2013;M750002;651551.14;1249337.25;12694.45
2013;M750003;1174327.47;2944997.06;16150.71
2013;M750004;137569.23;0;301.35
2013;N771000;33979410.33;8747445.22;1504766.83
2013;N772101;0;902.48;518.83
2013;N772103;2068569.5;6903458.61;71384.61
2013;N772104;270642.13;147758.91;2717.06
2013;N772200;6142461.42;1147018.29;337614.76
2013;N772901;22088.17;199774.93;1248.55
2013;N772902;746716.97;232001.82;13908.02
2013;N772903;0;0;0
2013;N772909;1114413.61;3246749.04;59099.27
2013;N773011;16698463.21;27224696.03;1028551.87
2013;N773012;4905274.26;10966110.69;165573.29
2013;N773013;1626469.88;961955.16;66633.08
2013;N773014;976318.89;3246739.54;47124.73
2013;N773015;20704342.25;22984480.82;671325.93
2013;N773016;17657407.47;11998980.6;353841.6
2013;N773019;1776745.92;2246640.41;582210.38
2013;N773021;27.03;49407.98;1534.78
2013;N773023;794186.87;281377.32;18152.02
2013;N773024;1264893.46;587145.4;5725.03
2013;N773032;3557104.19;406144.9;39858.21
2013;N774001;267637.87;0;701822.02
2013;N774002;1689937.4;8142422.42;263502.99
2013;N774003;171746.37;313852.31;0
2013;N781000;14933928.07;8962085.49;502184.78
2013;N782000;13959261.48;11243507.9;339321.21
2013;N783000;1132683.02;2639364.46;60809.28
2013;N791100;196944114.91;188541792.23;5917276.31
2013;N791200;32234240.21;44640878.93;961874.29
2013;N799001;5079330.43;2498702.62;135926.75
2013;N799003;54488.49;35104.53;57.33
2013;N799004;13784064.99;7326542.21;496800.94
2013;N799005;1340336.84;21852.67;6646.94
2013;N801001;50256585.03;48415103.68;1111894.01
2013;N801002;446459.45;0;6537.54
2013;N801003;305165996.82;256173411.6;7522901.52
2013;N801004;13138902.27;6783991.58;300329
2013;N801005;3359949.02;0;28916.23
2013;N801009;2940231.43;590600.34;49663.4
2013;N802001;9262975.26;35093085.57;457574.75
2013;N803000;231836.73;11146.16;2132.96
2013;N811000;2921653.24;1778328.97;75475.29
2013;N812100;5552900.3;6906904.36;271906.09
2013;N812911;78336883.76;41367017.82;1739118.47
2013;N812912;1999255.23;5508637.73;136765.92
2013;N812991;1272190.51;2638255.06;59904.23
2013;N812994;7275684.03;4755382.17;218756.76
2013;N812995;2704675.03;5856045.92;177250.71
2013;N813011;99563.47;32968.03;695.99
2013;N813012;505452.67;719874.05;9911.02
2013;N813022;23960.05;137304.09;934.52
2013;N821100;44734172.01;150778338.57;3881023.7
2013;N821901;57065224.88;39690648.98;1943356.93
2013;N821903;215017.9;810660.2;17074.76
